"Date.Day","Date.Full","Date.Month","Date.Year","Show.Name","Show.Theatre","Show.Type","Statistics.Attendance","Statistics.Capacity","Statistics.Gross","Statistics.Gross Potential","Statistics.Performances"
"6","2/6/2011","2","2011","Spider-Man Turn Off The Dark","Foxwoods","Musical","13097","85","1297283","66","0"
"6","2/6/2011","2","2011","The Addams Family","Lunt-Fontanne","Musical","7675","63","641036","46","8"
"6","2/6/2011","2","2011","The Importance Of Being Earnest","American Airlines","Play","5250","89","358829","53","8"
"6","2/6/2011","2","2011","The Lion King","Minskoff","Musical","11766","88","1089357","71","8"
"6","2/6/2011","2","2011","The Merchant Of Venice '10","Broadhurst","Play","8070","100","1094515","103","7"
"6","2/6/2011","2","2011","The Phantom Of The Opera","Majestic","Musical","7620","59","508371","38","8"
"6","2/6/2011","2","2011","Wicked","Gershwin","Musical","12883","89","1214880","78","8"
"13","2/13/2011","2","2011","American Idiot","St. James","Musical","10923","80","977545","65","8"
"13","2/13/2011","2","2011","Billy Elliot: The Musical","Imperial","Musical","10376","91","796659","60","8"
"13","2/13/2011","2","2011","Chicago","Ambassador","Musical","5266","61","404225","42","8"
"13","2/13/2011","2","2011","Colin Quinn: Long Story Short","Helen Hayes","Play","2730","58","161672","38","8"
"13","2/13/2011","2","2011","Driving Miss Daisy","Golden","Play","4202","75","264044","39","7"
"13","2/13/2011","2","2011","Good People","Friedman","Play","4669","90","265719","47","0"
"13","2/13/2011","2","2011","Jersey Boys","August Wilson","Musical","9367","95","981264","84","8"
"13","2/13/2011","2","2011","La Cage Aux Folles '10","Longacre","Musical","6823","81","592562","65","8"
"13","2/13/2011","2","2011","Lombardi","Circle In The Square","Play","4452","70","361387","50","8"
"13","2/13/2011","2","2011","Mamma Mia!","Winter Garden","Musical","7651","64","580278","42","8"
"13","2/13/2011","2","2011","Mary Poppins","New Amsterdam","Musical","11684","81","754417","55","8"
"13","2/13/2011","2","2011","Memphis","Shubert","Musical","9214","78","705850","60","8"
"13","2/13/2011","2","2011","Million Dollar Quartet","Nederlander","Musical","5741","59","437885","39","8"
"13","2/13/2011","2","2011","Rain: A Tribute To The Beatles On Broadway","Brooks Atkinson","Musical","7492","89","471431","51","8"
"13","2/13/2011","2","2011","Spider-Man Turn Off The Dark","Foxwoods","Musical","14449","94","1330014","68","0"
"13","2/13/2011","2","2011","That Championship Season","Jacobs","Play","4790","89","407442","65","0"
"13","2/13/2011","2","2011","The Addams Family","Lunt-Fontanne","Musical","9286","76","755197","54","8"
"13","2/13/2011","2","2011","The Importance Of Being Earnest","American Airlines","Play","5734","97","385969","57","8"
"13","2/13/2011","2","2011","The Lion King","Minskoff","Musical","12234","91","1282552","84","8"
"13","2/13/2011","2","2011","The Merchant Of Venice '10","Broadhurst","Play","8154","101","1105451","104","7"
"13","2/13/2011","2","2011","The Phantom Of The Opera","Majestic","Musical","9560","74","648616","48","8"
"13","2/13/2011","2","2011","Wicked","Gershwin","Musical","14024","97","1436121","92","8"
"20","2/20/2011","2","2011","American Idiot","St. James","Musical","11811","86","1144030","77","8"
"20","2/20/2011","2","2011","Billy Elliot: The Musical","Imperial","Musical","10384","91","873024","66","8"
"20","2/20/2011","2","2011","Chicago","Ambassador","Musical","6996","81","571383","60","8"
"20","2/20/2011","2","2011","Colin Quinn: Long Story Short","Helen Hayes","Play","2893","62","174730","41","8"
"20","2/20/2011","2","2011","Driving Miss Daisy","Golden","Play","4071","72","334457","49","7"
"20","2/20/2011","2","2011","Good People","Friedman","Play","4742","91","296666","53","0"
"20","2/20/2011","2","2011","Jersey Boys","August Wilson","Musical","8824","90","986328","84","8"
"20","2/20/2011","2","2011","La Cage Aux Folles '10","Longacre","Musical","5977","71","458407","51","8"
"20","2/20/2011","2","2011","Lombardi","Circle In The Square","Play","5104","81","391998","54","8"
"20","2/20/2011","2","2011","Mamma Mia!","Winter Garden","Musical","9732","81","764201","55","8"
"20","2/20/2011","2","2011","Mary Poppins","New Amsterdam","Musical","11126","77","870028","63","8"
"20","2/20/2011","2","2011","Memphis","Shubert","Musical","9025","77","742499","63","8"
"20","2/20/2011","2","2011","Million Dollar Quartet","Nederlander","Musical","6715","69","462877","42","8"
"20","2/20/2011","2","2011","Rain: A Tribute To The Beatles On Broadway","Brooks Atkinson","Musical","7994","94","498098","54","8"
"20","2/20/2011","2","2011","Spider-Man Turn Off The Dark","Foxwoods","Musical","14115","91","1476828","75","0"
"20","2/20/2011","2","2011","That Championship Season","Jacobs","Play","7582","88","636883","58","0"
"20","2/20/2011","2","2011","The Addams Family","Lunt-Fontanne","Musical","9920","82","949966","68","8"
"20","2/20/2011","2","2011","The Importance Of Being Earnest","American Airlines","Play","5756","97","393099","58","8"
"20","2/20/2011","2","2011","The Lion King","Minskoff","Musical","12636","94","1534779","101","8"
"20","2/20/2011","2","2011","The Merchant Of Venice '10","Broadhurst","Play","8266","103","1125273","106","7"
"20","2/20/2011","2","2011","The Phantom Of The Opera","Majestic","Musical","9236","71","718551","53","8"
"20","2/20/2011","2","2011","Wicked","Gershwin","Musical","14100","97","1526036","97","8"
"27","2/27/2011","2","2011","American Idiot","St. James","Musical","13391","98","1301949","87","8"
"27","2/27/2011","2","2011","Arcadia '11","Ethel Barrymore","Play","948","92","74305","69","0"
"27","2/27/2011","2","2011","Billy Elliot: The Musical","Imperial","Musical","10755","95","892911","67","8"
"27","2/27/2011","2","2011","Chicago","Ambassador","Musical","6974","81","540310","57","8"
"27","2/27/2011","2","2011","Colin Quinn: Long Story Short","Helen Hayes","Play","2891","62","179020","42","8"
"27","2/27/2011","2","2011","Driving Miss Daisy","Golden","Play","4862","86","377164","55","7"
"27","2/27/2011","2","2011","Ghetto Klown","Lyceum","Play","4855","88","384100","72","0"
"27","2/27/2011","2","2011","Good People","Friedman","Play","4940","95","283237","49","0"
"27","2/27/2011","2","2011","How To Succeed In Business Without Really Trying '11","Al Hirschfeld","Musical","1426","100","162403","97","0"
"27","2/27/2011","2","2011","Jersey Boys","August Wilson","Musical","9629","98","1062895","91","8"
"27","2/27/2011","2","2011","La Cage Aux Folles '10","Longacre","Musical","5601","66","410061","45","8"
"27","2/27/2011","2","2011","Lombardi","Circle In The Square","Play","4597","73","315490","43","8"
"27","2/27/2011","2","2011","Mamma Mia!","Winter Garden","Musical","10330","86","800980","58","8"
"27","2/27/2011","2","2011","Mary Poppins","New Amsterdam","Musical","12914","90","988839","72","8"
"27","2/27/2011","2","2011","Memphis","Shubert","Musical","11074","94","827442","70","8"
"27","2/27/2011","2","2011","Million Dollar Quartet","Nederlander","Musical","6023","62","443997","40","8"
"27","2/27/2011","2","2011","Rain: A Tribute To The Beatles On Broadway","Brooks Atkinson","Musical","7853","93","494802","54","8"
"27","2/27/2011","2","2011","Spider-Man Turn Off The Dark","Foxwoods","Musical","15452","100","1559341","79","0"
"27","2/27/2011","2","2011","That Championship Season","Jacobs","Play","7602","89","659735","60","0"
"27","2/27/2011","2","2011","The Addams Family","Lunt-Fontanne","Musical","11775","97","1059807","75","8"
"27","2/27/2011","2","2011","The Book Of Mormon","Eugene O'Neill","Musical","4195","98","460268","90","0"
"27","2/27/2011","2","2011","The Importance Of Being Earnest","American Airlines","Play","5269","89","391045","57","8"
"27","2/27/2011","2","2011","The Lion King","Minskoff","Musical","12588","94","1541682","101","8"
"27","2/27/2011","2","2011","The Phantom Of The Opera","Majestic","Musical","11810","91","862700","64","8"
"27","2/27/2011","2","2011","Wicked","Gershwin","Musical","14472","100","1660095","106","8"
"6","3/6/2011","3","2011","American Idiot","St. James","Musical","7023","51","395275","26","8"
"6","3/6/2011","3","2011","Arcadia '11","Ethel Barrymore","Play","5292","73","321143","43","0"
"6","3/6/2011","3","2011","Billy Elliot: The Musical","Imperial","Musical","9816","86","747160","56","8"
"6","3/6/2011","3","2011","Chicago","Ambassador","Musical","5799","67","430503","45","8"
"6","3/6/2011","3","2011","Colin Quinn: Long Story Short","Helen Hayes","Play","2617","56","161966","38","8"
"6","3/6/2011","3","2011","Driving Miss Daisy","Golden","Play","3414","61","267890","39","7"
"6","3/6/2011","3","2011","Ghetto Klown","Lyceum","Play","4854","88","328933","61","0"
"6","3/6/2011","3","2011","Good People","Friedman","Play","4940","95","261464","45","5"
"6","3/6/2011","3","2011","How To Succeed In Business Without Really Trying '11","Al Hirschfeld","Musical","8489","85","624842","53","0"
"6","3/6/2011","3","2011","Jersey Boys","August Wilson","Musical","7863","80","855041","73","8"
"6","3/6/2011","3","2011","La Cage Aux Folles '10","Longacre","Musical","3811","45","277675","31","8"
"6","3/6/2011","3","2011","Lombardi","Circle In The Square","Play","3642","58","264663","36","8"
"6","3/6/2011","3","2011","Mamma Mia!","Winter Garden","Musical","7875","66","580815","42","8"
"6","3/6/2011","3","2011","Mary Poppins","New Amsterdam","Musical","9585","67","658483","48","8"
"6","3/6/2011","3","2011","Memphis","Shubert","Musical","8836","75","668704","56","8"
"6","3/6/2011","3","2011","Million Dollar Quartet","Nederlander","Musical","4402","45","335786","30","8"
"6","3/6/2011","3","2011","Priscilla Queen Of The Desert","Palace","Musical","10603","78","657804","45","0"
"6","3/6/2011","3","2011","Rain: A Tribute To The Beatles On Broadway","Brooks Atkinson","Musical","5838","69","334521","37","8"
"6","3/6/2011","3","2011","Spider-Man Turn Off The Dark","Foxwoods","Musical","13043","84","1281776","65","0"
"6","3/6/2011","3","2011","That Championship Season","Jacobs","Play","7359","86","549219","50","1"
"6","3/6/2011","3","2011","The Addams Family","Lunt-Fontanne","Musical","9210","76","811934","58","8"
"6","3/6/2011","3","2011","The Book Of Mormon","Eugene O'Neill","Musical","7093","95","604594","70","0"
"6","3/6/2011","3","2011","The Importance Of Being Earnest","American Airlines","Play","5393","91","383525","56","8"
"6","3/6/2011","3","2011","The Lion King","Minskoff","Musical","11626","87","1212418","79","8"
"6","3/6/2011","3","2011","The Phantom Of The Opera","Majestic","Musical","8898","69","637364","47","8"
"6","3/6/2011","3","2011","Wicked","Gershwin","Musical","14202","98","1388574","89","8"
"13","3/13/2011","3","2011","American Idiot","St. James","Musical","8368","61","508202","34","8"
"13","3/13/2011","3","2011","Anything Goes '11","Stephen Sondheim","Musical","5050","98","381680","63","0"
"13","3/13/2011","3","2011","Arcadia '11","Ethel Barrymore","Play","6892","83","392328","46","0"
"13","3/13/2011","3","2011","Bengal Tiger At The Bagdhad Zoo","Richard Rodgers","Play","4521","83","409304","65","0"
"13","3/13/2011","3","2011","Billy Elliot: The Musical","Imperial","Musical","10876","96","874497","66","8"
"13","3/13/2011","3","2011","Catch Me If You Can","Neil Simon","Musical","3826","90","284359","54","0"
"13","3/13/2011","3","2011","Chicago","Ambassador","Musical","6822","79","517529","54","8"
"13","3/13/2011","3","2011","Driving Miss Daisy","Golden","Play","4131","73","337753","50","7"
"13","3/13/2011","3","2011","Ghetto Klown","Lyceum","Play","4552","82","322961","60","0"
"13","3/13/2011","3","2011","Good People","Friedman","Play","5118","98","361731","61","8"
"13","3/13/2011","3","2011","How To Succeed In Business Without Really Trying '11","Al Hirschfeld","Musical","9636","97","764809","65","0"
"13","3/13/2011","3","2011","Jersey Boys","August Wilson","Musical","8886","90","962541","82","8"
"13","3/13/2011","3","2011","Kathy Griffin Wants A Tony","Belasco","Special","3053","99","345677","105","3"
"13","3/13/2011","3","2011","La Cage Aux Folles '10","Longacre","Musical","4496","53","325044","36","8"
"13","3/13/2011","3","2011","Lombardi","Circle In The Square","Play","4258","67","260959","36","8"
"13","3/13/2011","3","2011","Mamma Mia!","Winter Garden","Musical","9219","77","703222","51","8"
"13","3/13/2011","3","2011","Mary Poppins","New Amsterdam","Musical","11849","82","845677","61","8"
"13","3/13/2011","3","2011","Memphis","Shubert","Musical","10414","89","797763","67","8"
"13","3/13/2011","3","2011","Million Dollar Quartet","Nederlander","Musical","5461","56","380196","34","8"
"13","3/13/2011","3","2011","Priscilla Queen Of The Desert","Palace","Musical","11760","87","745155","51","0"
"13","3/13/2011","3","2011","Rain: A Tribute To The Beatles On Broadway","Brooks Atkinson","Musical","5966","70","373443","41","8"
"13","3/13/2011","3","2011","Spider-Man Turn Off The Dark","Foxwoods","Musical","14916","97","1360683","69","0"
"13","3/13/2011","3","2011","That Championship Season","Jacobs","Play","7413","87","683847","62","8"
"13","3/13/2011","3","2011","The Addams Family","Lunt-Fontanne","Musical","8911","73","721811","51","8"
"13","3/13/2011","3","2011","The Book Of Mormon","Eugene O'Neill","Musical","7548","101","652285","76","0"
"13","3/13/2011","3","2011","The Importance Of Being Earnest","American Airlines","Play","4885","83","353754","52","8"
"13","3/13/2011","3","2011","The Lion King","Minskoff","Musical","12868","96","1498910","98","8"
"13","3/13/2011","3","2011","The Phantom Of The Opera","Majestic","Musical","11720","91","842162","62","8"
"13","3/13/2011","3","2011","Wicked","Gershwin","Musical","14472","100","1545232","99","8"
"20","3/20/2011","3","2011","American Idiot","St. James","Musical","8799","64","510458","34","8"
"20","3/20/2011","3","2011","Anything Goes '11","Stephen Sondheim","Musical","8032","98","539509","55","0"
"20","3/20/2011","3","2011","Arcadia '11","Ethel Barrymore","Play","7426","90","428585","50","4"
"20","3/20/2011","3","2011","Bengal Tiger At The Bagdhad Zoo","Richard Rodgers","Play","8060","74","637756","51","0"
"20","3/20/2011","3","2011","Billy Elliot: The Musical","Imperial","Musical","11332","100","974433","73","8"
"20","3/20/2011","3","2011","Catch Me If You Can","Neil Simon","Musical","9507","96","602935","52","0"
"20","3/20/2011","3","2011","Chicago","Ambassador","Musical","7662","89","615208","65","8"
"20","3/20/2011","3","2011","Driving Miss Daisy","Golden","Play","4875","87","401857","59","7"
"20","3/20/2011","3","2011","Ghetto Klown","Lyceum","Play","4343","79","312078","59","0"
"20","3/20/2011","3","2011","Good People","Friedman","Play","5184","100","374038","64","8"
"20","3/20/2011","3","2011","How To Succeed In Business Without Really Trying '11","Al Hirschfeld","Musical","11440","100","986297","74","0"
"20","3/20/2011","3","2011","Jersey Boys","August Wilson","Musical","9653","98","1064222","91","8"
"20","3/20/2011","3","2011","Kathy Griffin Wants A Tony","Belasco","Special","6881","96","676203","88","7"
"20","3/20/2011","3","2011","La Cage Aux Folles '10","Longacre","Musical","5285","62","367191","41","8"
"20","3/20/2011","3","2011","Lombardi","Circle In The Square","Play","4061","64","263436","36","8"
"20","3/20/2011","3","2011","Mamma Mia!","Winter Garden","Musical","10274","86","845480","61","8"
"20","3/20/2011","3","2011","Mary Poppins","New Amsterdam","Musical","13765","96","1057164","76","8"
"20","3/20/2011","3","2011","Memphis","Shubert","Musical","10749","91","851822","72","8"
"20","3/20/2011","3","2011","Million Dollar Quartet","Nederlander","Musical","5391","56","402391","36","8"
"20","3/20/2011","3","2011","Priscilla Queen Of The Desert","Palace","Musical","12481","92","739803","58","1"
"20","3/20/2011","3","2011","Rain: A Tribute To The Beatles On Broadway","Brooks Atkinson","Musical","6003","71","402992","45","8"
